"WORKYEAR","LastDateBroodReduc","FirstDateBroodReduc","NIDO","DateInitial","HatchAsync","AGEHEMB","ANILLOHEMB","AGEMACH","ANILLOMACH","CoupleExpLocal","ESTECLOS1","HatchRank","HatchCat","HatchingRoundRank","HatchingCatRank","PROPORTIONALRANK","LayingCatRank","LayingRoundRank","LayRank","CONFIRMHEMB","Start_time","Stop_time","BroodReduction.x","BroodReduction.y","BroodReduction","Time","DATE","Event","Gap","DateForPropRank","Time0","Ndays","CountingPropRank"
1994,"1994-06-28","1994-06-28","94-1052",1994-04-29,3,5,"A461",NA,"B764",1,1994-04-26,0.343397573162027,2,0.3,1,0.589351296,4,0.4,0.412087912087912,"t",42,49,0,0,0,8,1994-06-17,0,7,1994-06-10,7,90,0.731707317073171
1994,"1994-06-28","1994-06-28","94-1052",1994-04-29,3,5,"A461",NA,"B764",1,1994-04-26,0.343397573162027,2,0.3,1,0.589351296,4,0.4,0.412087912087912,"t",49,56,0,0,0,9,1994-06-24,0,8,1994-06-17,8,97,0.788617886178862
1994,"1994-06-28","1994-06-28","94-1052",1994-04-29,3,5,"A461",NA,"B764",1,1994-04-26,0.343397573162027,2,0.3,1,0.589351296,4,0.4,0.412087912087912,"t",56,60,0,0,0,10,1994-06-28,0,9,1994-06-21,9,101,0.821138211382114
1996,"1996-05-10","1996-05-10","96-180",1996-03-11,0,NA,"C890",NA,"B772",NA,1996-03-11,0.392291220556745,1,0.4,3,0.502361298,4,0.4,0.378698224852071,"t",0,7,0,0,0,2,1996-03-18,0,1,1996-03-11,1,9,0.0756302521008403
1996,"1996-05-10","1996-05-10","96-180",1996-03-11,0,NA,"C890",NA,"B772",NA,1996-03-11,0.392291220556745,1,0.4,3,0.502361298,4,0.4,0.378698224852071,"t",7,14,0,0,0,3,1996-03-25,0,2,1996-03-18,2,16,0.134453781512605
1996,"1996-05-10","1996-05-10","96-180",1996-03-11,0,NA,"C890",NA,"B772",NA,1996-03-11,0.392291220556745,1,0.4,3,0.502361298,4,0.4,0.378698224852071,"t",14,21,0,0,0,4,1996-04-01,0,3,1996-03-25,3,23,0.19327731092437
1996,"1996-05-10","1996-05-10","96-180",1996-03-11,0,NA,"C890",NA,"B772",NA,1996-03-11,0.392291220556745,1,0.4,3,0.502361298,4,0.4,0.378698224852071,"t",21,28,0,0,0,5,1996-04-08,0,4,1996-04-01,4,30,0.252100840336134
1996,"1996-05-10","1996-05-10","96-180",1996-03-11,0,NA,"C890",NA,"B772",NA,1996-03-11,0.392291220556745,1,0.4,3,0.502361298,4,0.4,0.378698224852071,"t",28,35,0,0,0,6,1996-04-15,0,5,1996-04-08,5,37,0.310924369747899
1996,"1996-05-10","1996-05-10","96-180",1996-03-11,0,NA,"C890",NA,"B772",NA,1996-03-11,0.392291220556745,1,0.4,3,0.502361298,4,0.4,0.378698224852071,"t",35,42,0,0,0,7,1996-04-22,0,6,1996-04-15,6,44,0.369747899159664
1996,"1996-05-10","1996-05-10","96-180",1996-03-11,0,NA,"C890",NA,"B772",NA,1996-03-11,0.392291220556745,1,0.4,3,0.502361298,4,0.4,0.378698224852071,"t",42,49,0,0,0,8,1996-04-29,0,7,1996-04-22,7,51,0.428571428571429
1996,"1996-05-10","1996-05-10","96-180",1996-03-11,0,NA,"C890",NA,"B772",NA,1996-03-11,0.392291220556745,1,0.4,3,0.502361298,4,0.4,0.378698224852071,"t",49,56,0,0,0,9,1996-05-06,0,8,1996-04-29,8,58,0.487394957983193
1996,"1996-05-10","1996-05-10","96-180",1996-03-11,0,NA,"C890",NA,"B772",NA,1996-03-11,0.392291220556745,1,0.4,3,0.502361298,4,0.4,0.378698224852071,"t",56,60,0,0,0,10,1996-05-10,0,9,1996-05-03,9,62,0.521008403361345
1993,"1993-07-07","1993-07-07","93-649",1993-05-08,3,NA,"SA",NA,"B772",NA,1993-05-05,0.317987152034261,2,0.3,1,0.672056913,4,0.5,0.484076433121019,"t",0,7,0,0,0,2,1993-05-15,0,1,1993-05-08,1,62,0.484375
1993,"1993-07-07","1993-07-07","93-649",1993-05-08,3,NA,"SA",NA,"B772",NA,1993-05-05,0.317987152034261,2,0.3,1,0.672056913,4,0.5,0.484076433121019,"t",7,14,0,0,0,3,1993-05-22,0,2,1993-05-15,2,69,0.5390625
1993,"1993-07-07","1993-07-07","93-649",1993-05-08,3,NA,"SA",NA,"B772",NA,1993-05-05,0.317987152034261,2,0.3,1,0.672056913,4,0.5,0.484076433121019,"t",14,21,0,0,0,4,1993-05-29,0,3,1993-05-22,3,76,0.59375
1993,"1993-07-07","1993-07-07","93-649",1993-05-08,3,NA,"SA",NA,"B772",NA,1993-05-05,0.317987152034261,2,0.3,1,0.672056913,4,0.5,0.484076433121019,"t",21,28,0,0,0,5,1993-06-05,0,4,1993-05-29,4,83,0.6484375
1993,"1993-07-07","1993-07-07","93-649",1993-05-08,3,NA,"SA",NA,"B772",NA,1993-05-05,0.317987152034261,2,0.3,1,0.672056913,4,0.5,0.484076433121019,"t",28,35,0,0,0,6,1993-06-12,0,5,1993-06-05,5,90,0.703125
1993,"1993-07-07","1993-07-07","93-649",1993-05-08,3,NA,"SA",NA,"B772",NA,1993-05-05,0.317987152034261,2,0.3,1,0.672056913,4,0.5,0.484076433121019,"t",35,42,0,0,0,7,1993-06-19,0,6,1993-06-12,6,97,0.7578125
1993,"1993-07-07","1993-07-07","93-649",1993-05-08,3,NA,"SA",NA,"B772",NA,1993-05-05,0.317987152034261,2,0.3,1,0.672056913,4,0.5,0.484076433121019,"t",42,49,0,0,0,8,1993-06-26,0,7,1993-06-19,7,104,0.8125
1993,"1993-07-07","1993-07-07","93-649",1993-05-08,3,NA,"SA",NA,"B772",NA,1993-05-05,0.317987152034261,2,0.3,1,0.672056913,4,0.5,0.484076433121019,"t",49,56,0,0,0,9,1993-07-03,0,8,1993-06-26,8,111,0.8671875
1993,"1993-07-07","1993-07-07","93-649",1993-05-08,3,NA,"SA",NA,"B772",NA,1993-05-05,0.317987152034261,2,0.3,1,0.672056913,4,0.5,0.484076433121019,"t",56,60,0,0,0,10,1993-07-07,0,9,1993-06-30,9,115,0.8984375
1995,"1995-06-14","1995-05-27","95-083",1995-05-16,6,NA,"B794",NA,"B792",NA,1995-05-10,0.370449678800857,3,0.4,3,0.2446675,4,0.5,0.465116279069767,"t",0,7,0,0,0,2,1995-05-23,0,1,1995-05-16,1,42,0.403846153846154
1995,"1995-06-14","1995-05-27","95-083",1995-05-16,6,NA,"B794",NA,"B792",NA,1995-05-10,0.370449678800857,3,0.4,3,0.2446675,4,0.5,0.465116279069767,"t",7,14,0,1,1,3,1995-05-30,0,2,1995-05-23,2,49,0.471153846153846
1995,"1995-06-14","1995-05-27","95-083",1995-05-16,6,NA,"B794",NA,"B792",NA,1995-05-10,0.370449678800857,3,0.4,3,0.2446675,4,0.5,0.465116279069767,"t",14,21,0,NA,0,4,1995-06-06,1,1,1995-05-30,3,56,0.538461538461538
1995,"1995-06-14","1995-05-27","95-083",1995-05-16,6,NA,"B794",NA,"B792",NA,1995-05-10,0.370449678800857,3,0.4,3,0.2446675,4,0.5,0.465116279069767,"t",21,28,0,NA,0,5,1995-06-13,1,2,1995-06-06,4,63,0.605769230769231
1995,"1995-06-14","1995-05-27","95-083",1995-05-16,6,NA,"B794",NA,"B792",NA,1995-05-10,0.370449678800857,3,0.4,3,0.2446675,4,0.5,0.465116279069767,"t",28,29,1,NA,1,6,1995-06-14,1,3,1995-06-07,5,64,0.615384615384615
1997,"1997-04-27","1997-03-20","97-307",1997-02-26,4,8,"A654",NA,"B810",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",0,7,0,0,0,2,1997-03-05,0,1,1997-02-26,1,8,0.0563380281690141
1997,"1997-04-27","1997-03-20","97-307",1997-02-26,4,8,"A654",NA,"B810",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",7,14,0,0,0,3,1997-03-12,0,2,1997-03-05,2,15,0.105633802816901
1997,"1997-04-27","1997-03-20","97-307",1997-02-26,4,8,"A654",NA,"B810",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",14,21,0,0,0,4,1997-03-19,0,3,1997-03-12,3,22,0.154929577464789
1997,"1997-04-27","1997-03-20","97-307",1997-02-26,4,8,"A654",NA,"B810",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",21,28,0,1,1,5,1997-03-26,0,4,1997-03-19,4,29,0.204225352112676
1997,"1997-04-27","1997-03-20","97-307",1997-02-26,4,8,"A654",NA,"B810",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",28,35,0,NA,0,6,1997-04-02,1,1,1997-03-26,5,36,0.253521126760563
1997,"1997-04-27","1997-03-20","97-307",1997-02-26,4,8,"A654",NA,"B810",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",35,42,0,NA,0,7,1997-04-09,1,2,1997-04-02,6,43,0.302816901408451
1997,"1997-04-27","1997-03-20","97-307",1997-02-26,4,8,"A654",NA,"B810",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",42,49,0,NA,0,8,1997-04-16,1,3,1997-04-09,7,50,0.352112676056338
1997,"1997-04-27","1997-03-20","97-307",1997-02-26,4,8,"A654",NA,"B810",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",49,56,0,NA,0,9,1997-04-23,1,4,1997-04-16,8,57,0.401408450704225
1997,"1997-04-27","1997-03-20","97-307",1997-02-26,4,8,"A654",NA,"B810",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",56,60,1,NA,1,10,1997-04-27,1,5,1997-04-20,9,61,0.429577464788732
1997,"1997-04-27","1997-03-12","97-209",1997-02-26,4,NA,"G678",3,"B825",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",0,7,0,0,0,2,1997-03-05,0,1,1997-02-26,1,8,0.0563380281690141
1997,"1997-04-27","1997-03-12","97-209",1997-02-26,4,NA,"G678",3,"B825",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",7,14,0,1,1,3,1997-03-12,0,2,1997-03-05,2,15,0.105633802816901
1997,"1997-04-27","1997-03-12","97-209",1997-02-26,4,NA,"G678",3,"B825",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",14,21,0,NA,0,4,1997-03-19,1,1,1997-03-12,3,22,0.154929577464789
1997,"1997-04-27","1997-03-12","97-209",1997-02-26,4,NA,"G678",3,"B825",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",21,28,0,NA,0,5,1997-03-26,1,2,1997-03-19,4,29,0.204225352112676
1997,"1997-04-27","1997-03-12","97-209",1997-02-26,4,NA,"G678",3,"B825",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",28,35,0,NA,0,6,1997-04-02,1,3,1997-03-26,5,36,0.253521126760563
1997,"1997-04-27","1997-03-12","97-209",1997-02-26,4,NA,"G678",3,"B825",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",35,42,0,NA,0,7,1997-04-09,1,4,1997-04-02,6,43,0.302816901408451
1997,"1997-04-27","1997-03-12","97-209",1997-02-26,4,NA,"G678",3,"B825",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",42,49,0,NA,0,8,1997-04-16,1,5,1997-04-09,7,50,0.352112676056338
1997,"1997-04-27","1997-03-12","97-209",1997-02-26,4,NA,"G678",3,"B825",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",49,56,0,NA,0,9,1997-04-23,1,6,1997-04-16,8,57,0.401408450704225
1997,"1997-04-27","1997-03-12","97-209",1997-02-26,4,NA,"G678",3,"B825",1,1997-02-22,0.417130620985011,2,0.4,3,0.512112379,3,0.3,0.271739130434783,"t",56,60,1,NA,1,10,1997-04-27,1,7,1997-04-20,9,61,0.429577464788732
2004,"2004-05-14","2004-05-14","04-006",2004-03-15,6,NA,"G925",10,"B828",2,2004-03-09,0.600713775874375,3,0.6,4,0.2338403,2,0.2,0.237179487179487,"t",0,7,0,0,0,2,2004-03-22,0,1,2004-03-15,1,6,0.0535714285714286
2004,"2004-05-14","2004-05-14","04-006",2004-03-15,6,NA,"G925",10,"B828",2,2004-03-09,0.600713775874375,3,0.6,4,0.2338403,2,0.2,0.237179487179487,"t",7,14,0,0,0,3,2004-03-29,0,2,2004-03-22,2,13,0.116071428571429
2004,"2004-05-14","2004-05-14","04-006",2004-03-15,6,NA,"G925",10,"B828",2,2004-03-09,0.600713775874375,3,0.6,4,0.2338403,2,0.2,0.237179487179487,"t",14,21,0,0,0,4,2004-04-05,0,3,2004-03-29,3,20,0.178571428571429
2004,"2004-05-14","2004-05-14","04-006",2004-03-15,6,NA,"G925",10,"B828",2,2004-03-09,0.600713775874375,3,0.6,4,0.2338403,2,0.2,0.237179487179487,"t",21,28,0,0,0,5,2004-04-12,0,4,2004-04-05,4,27,0.241071428571429
2004,"2004-05-14","2004-05-14","04-006",2004-03-15,6,NA,"G925",10,"B828",2,2004-03-09,0.600713775874375,3,0.6,4,0.2338403,2,0.2,0.237179487179487,"t",28,35,0,0,0,6,2004-04-19,0,5,2004-04-12,5,34,0.303571428571429
2004,"2004-05-14","2004-05-14","04-006",2004-03-15,6,NA,"G925",10,"B828",2,2004-03-09,0.600713775874375,3,0.6,4,0.2338403,2,0.2,0.237179487179487,"t",35,42,0,0,0,7,2004-04-26,0,6,2004-04-19,6,41,0.366071428571429
2004,"2004-05-14","2004-05-14","04-006",2004-03-15,6,NA,"G925",10,"B828",2,2004-03-09,0.600713775874375,3,0.6,4,0.2338403,2,0.2,0.237179487179487,"t",42,49,0,0,0,8,2004-05-03,0,7,2004-04-26,7,48,0.428571428571429
2004,"2004-05-14","2004-05-14","04-006",2004-03-15,6,NA,"G925",10,"B828",2,2004-03-09,0.600713775874375,3,0.6,4,0.2338403,2,0.2,0.237179487179487,"t",49,56,0,0,0,9,2004-05-10,0,8,2004-05-03,8,55,0.491071428571429
2004,"2004-05-14","2004-05-14","04-006",2004-03-15,6,NA,"G925",10,"B828",2,2004-03-09,0.600713775874375,3,0.6,4,0.2338403,2,0.2,0.237179487179487,"t",56,60,0,0,0,10,2004-05-14,0,9,2004-05-07,9,59,0.526785714285714
2006,"2006-05-08","2006-05-08","06-256",2006-03-09,8,9,"F910",12,"B839",1,2006-03-01,0.652248394004283,3,0.7,5,0.7363375,3,0.3,0.272251308900524,"t",0,7,0,0,0,2,2006-03-16,0,1,2006-03-09,1,12,0.17910447761194
2006,"2006-05-08","2006-05-08","06-256",2006-03-09,8,9,"F910",12,"B839",1,2006-03-01,0.652248394004283,3,0.7,5,0.7363375,3,0.3,0.272251308900524,"t",7,14,0,0,0,3,2006-03-23,0,2,2006-03-16,2,19,0.283582089552239
2006,"2006-05-08","2006-05-08","06-256",2006-03-09,8,9,"F910",12,"B839",1,2006-03-01,0.652248394004283,3,0.7,5,0.7363375,3,0.3,0.272251308900524,"t",14,21,0,0,0,4,2006-03-30,0,3,2006-03-23,3,26,0.388059701492537
2006,"2006-05-08","2006-05-08","06-256",2006-03-09,8,9,"F910",12,"B839",1,2006-03-01,0.652248394004283,3,0.7,5,0.7363375,3,0.3,0.272251308900524,"t",21,28,0,0,0,5,2006-04-06,0,4,2006-03-30,4,33,0.492537313432836
2006,"2006-05-08","2006-05-08","06-256",2006-03-09,8,9,"F910",12,"B839",1,2006-03-01,0.652248394004283,3,0.7,5,0.7363375,3,0.3,0.272251308900524,"t",28,35,0,0,0,6,2006-04-13,0,5,2006-04-06,5,40,0.597014925373134
2006,"2006-05-08","2006-05-08","06-256",2006-03-09,8,9,"F910",12,"B839",1,2006-03-01,0.652248394004283,3,0.7,5,0.7363375,3,0.3,0.272251308900524,"t",35,42,0,0,0,7,2006-04-20,0,6,2006-04-13,6,47,0.701492537313433
2006,"2006-05-08","2006-05-08","06-256",2006-03-09,8,9,"F910",12,"B839",1,2006-03-01,0.652248394004283,3,0.7,5,0.7363375,3,0.3,0.272251308900524,"t",42,49,0,0,0,8,2006-04-27,0,7,2006-04-20,7,54,0.805970149253731
2006,"2006-05-08","2006-05-08","06-256",2006-03-09,8,9,"F910",12,"B839",1,2006-03-01,0.652248394004283,3,0.7,5,0.7363375,3,0.3,0.272251308900524,"t",49,56,0,0,0,9,2006-05-04,0,8,2006-04-27,8,61,0.91044776119403
2006,"2006-05-08","2006-05-08","06-256",2006-03-09,8,9,"F910",12,"B839",1,2006-03-01,0.652248394004283,3,0.7,5,0.7363375,3,0.3,0.272251308900524,"t",56,60,0,0,0,10,2006-05-08,0,9,2006-05-01,9,65,0.970149253731343
1997,"1997-05-09","1997-05-09","97-358",1997-03-10,4,3,"C601",3,"B842",1,1997-03-06,0.417987152034261,2,0.4,3,0.675387621,3,0.3,0.33695652173913,"t",0,7,0,0,0,2,1997-03-17,0,1,1997-03-10,1,20,0.140845070422535
1997,"1997-05-09","1997-05-09","97-358",1997-03-10,4,3,"C601",3,"B842",1,1997-03-06,0.417987152034261,2,0.4,3,0.675387621,3,0.3,0.33695652173913,"t",7,14,0,0,0,3,1997-03-24,0,2,1997-03-17,2,27,0.190140845070423
1997,"1997-05-09","1997-05-09","97-358",1997-03-10,4,3,"C601",3,"B842",1,1997-03-06,0.417987152034261,2,0.4,3,0.675387621,3,0.3,0.33695652173913,"t",14,21,0,0,0,4,1997-03-31,0,3,1997-03-24,3,34,0.23943661971831
1997,"1997-05-09","1997-05-09","97-358",1997-03-10,4,3,"C601",3,"B842",1,1997-03-06,0.417987152034261,2,0.4,3,0.675387621,3,0.3,0.33695652173913,"t",21,28,0,0,0,5,1997-04-07,0,4,1997-03-31,4,41,0.288732394366197
1997,"1997-05-09","1997-05-09","97-358",1997-03-10,4,3,"C601",3,"B842",1,1997-03-06,0.417987152034261,2,0.4,3,0.675387621,3,0.3,0.33695652173913,"t",28,35,0,0,0,6,1997-04-14,0,5,1997-04-07,5,48,0.338028169014085
1997,"1997-05-09","1997-05-09","97-358",1997-03-10,4,3,"C601",3,"B842",1,1997-03-06,0.417987152034261,2,0.4,3,0.675387621,3,0.3,0.33695652173913,"t",35,42,0,0,0,7,1997-04-21,0,6,1997-04-14,6,55,0.387323943661972
1997,"1997-05-09","1997-05-09","97-358",1997-03-10,4,3,"C601",3,"B842",1,1997-03-06,0.417987152034261,2,0.4,3,0.675387621,3,0.3,0.33695652173913,"t",42,49,0,0,0,8,1997-04-28,0,7,1997-04-21,7,62,0.436619718309859
1997,"1997-05-09","1997-05-09","97-358",1997-03-10,4,3,"C601",3,"B842",1,1997-03-06,0.417987152034261,2,0.4,3,0.675387621,3,0.3,0.33695652173913,"t",49,56,0,0,0,9,1997-05-05,0,8,1997-04-28,8,69,0.485915492957746
1997,"1997-05-09","1997-05-09","97-358",1997-03-10,4,3,"C601",3,"B842",1,1997-03-06,0.417987152034261,2,0.4,3,0.675387621,3,0.3,0.33695652173913,"t",56,60,0,0,0,10,1997-05-09,0,9,1997-05-02,9,73,0.514084507042254
1999,"1999-06-10","1999-05-17","99-736",1999-04-11,6,3,"F557",5,"B844",1,1999-04-05,0.472234118486795,3,0.5,4,0.7437642,4,0.4,0.415525114155251,"t",0,7,0,0,0,2,1999-04-18,0,1,1999-04-11,1,50,0.454545454545455
1999,"1999-06-10","1999-05-17","99-736",1999-04-11,6,3,"F557",5,"B844",1,1999-04-05,0.472234118486795,3,0.5,4,0.7437642,4,0.4,0.415525114155251,"t",7,14,0,0,0,3,1999-04-25,0,2,1999-04-18,2,57,0.518181818181818
1999,"1999-06-10","1999-05-17","99-736",1999-04-11,6,3,"F557",5,"B844",1,1999-04-05,0.472234118486795,3,0.5,4,0.7437642,4,0.4,0.415525114155251,"t",14,21,0,0,0,4,1999-05-02,0,3,1999-04-25,3,64,0.581818181818182
1999,"1999-06-10","1999-05-17","99-736",1999-04-11,6,3,"F557",5,"B844",1,1999-04-05,0.472234118486795,3,0.5,4,0.7437642,4,0.4,0.415525114155251,"t",21,28,0,0,0,5,1999-05-09,0,4,1999-05-02,4,71,0.645454545454546
1999,"1999-06-10","1999-05-17","99-736",1999-04-11,6,3,"F557",5,"B844",1,1999-04-05,0.472234118486795,3,0.5,4,0.7437642,4,0.4,0.415525114155251,"t",28,35,0,0,0,6,1999-05-16,0,5,1999-05-09,5,78,0.709090909090909
1999,"1999-06-10","1999-05-17","99-736",1999-04-11,6,3,"F557",5,"B844",1,1999-04-05,0.472234118486795,3,0.5,4,0.7437642,4,0.4,0.415525114155251,"t",35,42,0,1,1,7,1999-05-23,0,6,1999-05-16,6,85,0.772727272727273
1999,"1999-06-10","1999-05-17","99-736",1999-04-11,6,3,"F557",5,"B844",1,1999-04-05,0.472234118486795,3,0.5,4,0.7437642,4,0.4,0.415525114155251,"t",42,49,0,NA,0,8,1999-05-30,1,1,1999-05-23,7,92,0.836363636363636
1999,"1999-06-10","1999-05-17","99-736",1999-04-11,6,3,"F557",5,"B844",1,1999-04-05,0.472234118486795,3,0.5,4,0.7437642,4,0.4,0.415525114155251,"t",49,56,0,NA,0,9,1999-06-06,1,2,1999-05-30,8,99,0.9
1999,"1999-06-10","1999-05-17","99-736",1999-04-11,6,3,"F557",5,"B844",1,1999-04-05,0.472234118486795,3,0.5,4,0.7437642,4,0.4,0.415525114155251,"t",56,60,1,NA,1,10,1999-06-10,1,3,1999-06-03,9,103,0.936363636363636
2001,"2001-05-22","2001-05-13","01-717",2001-04-27,9,NA,"F931",7,"B852",2,2001-04-18,0.525339043540328,4,0.5,4,0.4841611,4,0.5,0.5,"t",0,7,0,0,0,2,2001-05-04,0,1,2001-04-27,1,75,0.520833333333333
2001,"2001-05-22","2001-05-13","01-717",2001-04-27,9,NA,"F931",7,"B852",2,2001-04-18,0.525339043540328,4,0.5,4,0.4841611,4,0.5,0.5,"t",7,14,0,0,0,3,2001-05-11,0,2,2001-05-04,2,82,0.569444444444444
2001,"2001-05-22","2001-05-13","01-717",2001-04-27,9,NA,"F931",7,"B852",2,2001-04-18,0.525339043540328,4,0.5,4,0.4841611,4,0.5,0.5,"t",14,21,0,1,1,4,2001-05-18,0,3,2001-05-11,3,89,0.618055555555556
2001,"2001-05-22","2001-05-13","01-717",2001-04-27,9,NA,"F931",7,"B852",2,2001-04-18,0.525339043540328,4,0.5,4,0.4841611,4,0.5,0.5,"t",21,25,1,NA,1,5,2001-05-22,1,1,2001-05-15,4,93,0.645833333333333
1997,"1997-05-17","1997-05-17","97-158",1997-03-18,4,3,"B815",3,"B868",1,1997-03-14,0.418558172733762,2,0.4,3,0.709786832,4,0.4,0.380434782608696,"t",0,7,0,0,0,2,1997-03-25,0,1,1997-03-18,1,28,0.197183098591549
1997,"1997-05-17","1997-05-17","97-158",1997-03-18,4,3,"B815",3,"B868",1,1997-03-14,0.418558172733762,2,0.4,3,0.709786832,4,0.4,0.380434782608696,"t",7,14,0,0,0,3,1997-04-01,0,2,1997-03-25,2,35,0.246478873239437
1997,"1997-05-17","1997-05-17","97-158",1997-03-18,4,3,"B815",3,"B868",1,1997-03-14,0.418558172733762,2,0.4,3,0.709786832,4,0.4,0.380434782608696,"t",14,21,0,0,0,4,1997-04-08,0,3,1997-04-01,3,42,0.295774647887324
1997,"1997-05-17","1997-05-17","97-158",1997-03-18,4,3,"B815",3,"B868",1,1997-03-14,0.418558172733762,2,0.4,3,0.709786832,4,0.4,0.380434782608696,"t",21,28,0,0,0,5,1997-04-15,0,4,1997-04-08,4,49,0.345070422535211
1997,"1997-05-17","1997-05-17","97-158",1997-03-18,4,3,"B815",3,"B868",1,1997-03-14,0.418558172733762,2,0.4,3,0.709786832,4,0.4,0.380434782608696,"t",28,35,0,0,0,6,1997-04-22,0,5,1997-04-15,5,56,0.394366197183099
1997,"1997-05-17","1997-05-17","97-158",1997-03-18,4,3,"B815",3,"B868",1,1997-03-14,0.418558172733762,2,0.4,3,0.709786832,4,0.4,0.380434782608696,"t",35,42,0,0,0,7,1997-04-29,0,6,1997-04-22,6,63,0.443661971830986
1997,"1997-05-17","1997-05-17","97-158",1997-03-18,4,3,"B815",3,"B868",1,1997-03-14,0.418558172733762,2,0.4,3,0.709786832,4,0.4,0.380434782608696,"t",42,49,0,0,0,8,1997-05-06,0,7,1997-04-29,7,70,0.492957746478873
1997,"1997-05-17","1997-05-17","97-158",1997-03-18,4,3,"B815",3,"B868",1,1997-03-14,0.418558172733762,2,0.4,3,0.709786832,4,0.4,0.380434782608696,"t",49,56,0,0,0,9,1997-05-13,0,8,1997-05-06,8,77,0.542253521126761
1997,"1997-05-17","1997-05-17","97-158",1997-03-18,4,3,"B815",3,"B868",1,1997-03-14,0.418558172733762,2,0.4,3,0.709786832,4,0.4,0.380434782608696,"t",56,60,0,0,0,10,1997-05-17,0,9,1997-05-10,9,81,0.570422535211268
1997,"1997-05-13","1997-05-13","97-097",1997-03-14,4,NA,"E920",3,"B869",1,1997-03-10,0.418272662384011,2,0.4,3,0.69282943,4,0.4,0.358695652173913,"t",0,7,0,0,0,2,1997-03-21,0,1,1997-03-14,1,24,0.169014084507042
1997,"1997-05-13","1997-05-13","97-097",1997-03-14,4,NA,"E920",3,"B869",1,1997-03-10,0.418272662384011,2,0.4,3,0.69282943,4,0.4,0.358695652173913,"t",7,14,0,0,0,3,1997-03-28,0,2,1997-03-21,2,31,0.21830985915493
1997,"1997-05-13","1997-05-13","97-097",1997-03-14,4,NA,"E920",3,"B869",1,1997-03-10,0.418272662384011,2,0.4,3,0.69282943,4,0.4,0.358695652173913,"t",14,21,0,0,0,4,1997-04-04,0,3,1997-03-28,3,38,0.267605633802817
1997,"1997-05-13","1997-05-13","97-097",1997-03-14,4,NA,"E920",3,"B869",1,1997-03-10,0.418272662384011,2,0.4,3,0.69282943,4,0.4,0.358695652173913,"t",21,28,0,0,0,5,1997-04-11,0,4,1997-04-04,4,45,0.316901408450704
1997,"1997-05-13","1997-05-13","97-097",1997-03-14,4,NA,"E920",3,"B869",1,1997-03-10,0.418272662384011,2,0.4,3,0.69282943,4,0.4,0.358695652173913,"t",28,35,0,0,0,6,1997-04-18,0,5,1997-04-11,5,52,0.366197183098592
1997,"1997-05-13","1997-05-13","97-097",1997-03-14,4,NA,"E920",3,"B869",1,1997-03-10,0.418272662384011,2,0.4,3,0.69282943,4,0.4,0.358695652173913,"t",35,42,0,0,0,7,1997-04-25,0,6,1997-04-18,6,59,0.415492957746479
1997,"1997-05-13","1997-05-13","97-097",1997-03-14,4,NA,"E920",3,"B869",1,1997-03-10,0.418272662384011,2,0.4,3,0.69282943,4,0.4,0.358695652173913,"t",42,49,0,0,0,8,1997-05-02,0,7,1997-04-25,7,66,0.464788732394366
1997,"1997-05-13","1997-05-13","97-097",1997-03-14,4,NA,"E920",3,"B869",1,1997-03-10,0.418272662384011,2,0.4,3,0.69282943,4,0.4,0.358695652173913,"t",49,56,0,0,0,9,1997-05-09,0,8,1997-05-02,8,73,0.514084507042254
1997,"1997-05-13","1997-05-13","97-097",1997-03-14,4,NA,"E920",3,"B869",1,1997-03-10,0.418272662384011,2,0.4,3,0.69282943,4,0.4,0.358695652173913,"t",56,60,0,0,0,10,1997-05-13,0,9,1997-05-06,9,77,0.542253521126761
